#     time           flux       flux_err 
  13.772767260   -13.68768     0.99818 
  13.793201801   -13.64406     0.99816 
  13.813636242   -16.32726     0.99763 
  13.834070583   -20.03933     0.99667 
  13.854505124   -19.41060     0.99688 
  13.874939566   -20.91789     0.99662 
  13.895373907   -19.82097     0.99667 
  13.915808349   -21.21961     0.99634 
  13.936242891   -21.20877     0.99643 
  13.956677233   -21.26616     0.99653 
  13.977111676   -23.89911     0.99586 
  14.017980661   -19.27415     0.99680 
  14.038415004   -19.76178     0.99692 
  14.058849547   -21.29532     0.99658 
  14.079283990   -21.14846     0.99670 
  14.099718333   -20.45624     0.99671 
  14.120152877   -20.62254     0.99674 
  14.140587220   -18.98456     0.99707 
  14.161021664   -16.57512     0.99752 
  14.181456208   -16.36726     0.99764 
  14.201890553   -17.29634     0.99739 
  14.222324997   -16.55361     0.99765 
  14.242759542   -16.21783     0.99776 
  14.263193886   -14.42214     0.99811 
  14.283628331   -13.00785     0.99830 
  14.304062877   -11.08036     0.99875 
  14.324497222    -8.63591     0.99926 
  14.344931667    -6.88032     0.99951 
  14.365366213    -6.41281     0.99970 
  14.385800659    -6.99620     0.99967 
  14.406235005    -4.10481     1.00024 
  14.426669551    -3.64367     1.00038 
  14.447103997    -1.37111     1.00379 
  14.467538344    -0.13438     1.00417 
  14.487972890    -1.39959     1.00396 
  14.508407337     2.70557     1.00463 
  14.528841684     0.87633     1.00447 
  14.569710679     7.17834     1.00574 
  14.590145026     8.23809     1.00610 
  14.610579474     8.74121     1.00601 
  14.631014022    10.61140     1.00658 
  14.651448370    12.25110     1.00681 
  14.671882818    13.50133     1.00702 
  14.692317367    14.99943     1.00733 
  14.712751815    16.49812     1.00749 
  14.733186164    17.01260     1.00776 
  14.753620713    18.36426     1.00819 
  14.774055162    19.01863     1.00826 
  14.794489511    21.59566     1.00877 
  14.814924061    22.58917     1.00905 
  14.835358510    22.72648     1.00891 
  14.855792860    25.41725     1.00951 
  14.876227410    25.07802     1.00948 
  14.896661860    25.59439     1.00951 
  14.917096211    28.42101     1.01014 
  14.937530761    25.86075     1.00978 
  14.957965112    26.02335     1.00996 
  14.978399562    29.74092     1.01064 
  14.998834113    28.00865     1.01022 
  15.019268465    28.08298     1.01023 
  15.039702916    28.89126     1.01042 
  15.060137467    28.31845     1.01036 
  15.080571919    27.58674     1.01014 
  15.101006271    28.90503     1.01049 
  15.121440823    27.41098     1.01017 
  15.141875275    26.50316     1.00990 
  15.162309627    25.59241     1.00969 
  15.182744080    28.69149     1.01041 
  15.203178633    27.79469     1.01040 
  15.223612985    29.66401     1.01044 
  15.244047438    28.16738     1.01040 
  15.264481992    26.56381     1.01003 
  15.284916345    25.46233     1.00973 
  15.305350799    26.88600     1.00994 
  15.325785352    26.26115     1.00984 
  15.346219706    24.78129     1.00943 
  15.366654160    22.88822     1.00921 
  15.387088714    24.36980     1.00952 
  15.407523169    21.36862     1.00872 
  15.427957523    21.90633     1.00901 
  15.448392078    20.35472     1.00858 
  15.468826533    21.03800     1.00870 
  15.489260888    16.75028     1.00788 
  15.509695443    17.25616     1.00803 
  15.530129898    14.99237     1.00767 
  15.550564254    16.24080     1.00774 
  15.570998810    14.18667     1.00745 
  15.591433266    13.59881     1.00718 
  15.611867622    13.15729     1.00714 
  15.632302178    12.48029     1.00682 
  15.652736634    10.60107     1.00639 
  15.673170991    11.68776     1.00674 
  15.693605547     8.94683     1.00612 
  15.714040004     8.38357     1.00592 
  15.734474361    10.49852     1.00646 
  15.754908819     6.31973     1.00577 
  15.775343376     7.22264     1.00608 
