#time           flux       flux_err
  327.080879762   -38.67268     1.18750 
  327.101312471   -37.79700     1.18747 
  327.121745080   -36.10265     1.18777 
  327.142177589   -37.16163     1.18753 
  327.183042907   -37.53757     1.18738 
  327.203475416   -38.11940     1.18718 
  327.223908125   -38.92100     1.18771 
  327.264773244   -34.23922     1.18807 
  327.285205854   -31.63245     1.18842 
  327.305638564   -31.01033     1.18836 
  327.326071074   -32.59760     1.18837 
  327.346503684   -32.89537     1.18812 
  328.020779776    12.36361     1.19507 
  328.041212489    15.46025     1.19538 
  328.061645103    16.97042     1.19679 
  328.082077617    18.31151     1.19708 
  328.102510331    21.43821     1.19741 
  328.122942946    22.94562     1.19779 
  328.143375460    22.77513     1.19803 
  328.184240789    25.60077     1.19808 
  328.204673304    25.67806     1.19828 
  328.225105918    30.18712     1.19881 
  328.245538633    34.16504     1.19943 
  328.265971248    30.96070     1.19901 
  328.286403763    30.96844     1.19893 
  328.306836479    34.07495     1.19942 
  328.327269094    34.36302     1.19946 
  329.021977884    13.30039     1.19679 
  329.042410504    13.94679     1.19631 
  329.062843223    11.21845     1.19532 
  329.083275843    12.82164     1.19613 
  329.103708363     9.94726     1.19642 
  329.124141083    10.15182     1.19580 
  329.144573703     8.40917     1.19620 
  329.185438943     6.58727     1.19528 
  329.205871563     5.09045     1.19615 
  329.226304084     2.29584     1.19424 
  329.246736705    -0.17467     1.19374 
  329.267169425     0.18615     1.19398 
  329.287601946    -0.44745     1.19400 
  329.308034567    -3.25166     1.19347 
  329.328467288    -4.80220     1.19310 
  330.023176378   -27.03525     1.19008 
  330.043608904   -25.40973     1.19025 
  330.064041629   -23.53848     1.19043 
  330.084474255   -27.13130     1.19004 
  330.104906781   -25.65502     1.18998 
  330.125339507   -24.58483     1.19027 
  330.145772133   -26.81113     1.19006 
  330.166204659   -26.85488     1.18981 
  330.186637285   -25.23017     1.18992 
  330.207070011   -27.86753     1.18973 
  330.227502538   -28.16921     1.18965 
  330.247935165   -31.76648     1.18924 
  330.268367891   -29.42528     1.18964 
  330.288800518   -29.68427     1.18947 
  330.309233045   -31.81184     1.18924 
  330.329665772   -31.16659     1.18923 
  331.024375073   -29.13961     1.18969 
  331.044807604   -28.54141     1.18992 
  331.065240236   -27.56336     1.18998 
  331.085672968   -27.48528     1.18994 
  331.126538133   -24.63188     1.19048 
  331.146970865   -21.49309     1.19069 
  331.167403497   -18.63133     1.19139 
  331.187836030   -18.42090     1.19124 
  331.208268763   -15.84686     1.19160 
  331.249133929   -13.45328     1.19192 
  331.269566562   -10.44006     1.19221 
  331.289999295    -8.78093     1.19235 
  331.310431829    -8.28403     1.19258 
  331.330864462    -3.80725     1.19301 
  332.005141345    46.38796     1.20176 
  332.025574083    45.87247     1.20149 
  332.046006722    45.09115     1.20134 
  332.066439260    45.79350     1.20136 
  332.086871999    46.36065     1.20168 
  332.107304637    48.37590     1.20185 
  332.127737176    46.14213     1.20129 
  332.168602554    44.73513     1.20145 
  332.189035094    43.28812     1.20107 
  332.209467733    43.29158     1.20094 
  332.229900473    42.72140     1.20111 
  332.250333012    41.47058     1.20085 
  332.270765652    41.51763     1.20074 
  332.291198392    40.87594     1.20054 
  332.311631032    41.85933     1.20053 
  332.332063573    37.28908     1.19991 
  333.006340680    -1.19257     1.19356 
  333.026773425    -2.08817     1.19363 
  333.047206071    -2.96128     1.19304 
  333.067638616    -4.51733     1.19308 
  333.088071261    -4.85067     1.19283 
  333.108504007    -6.65238     1.19270 
  333.128936553    -7.44188     1.19275 
  333.149369199    -5.44789     1.19298 
  333.169801945    -1.54343     1.19355 
  333.190234591    -8.57628     1.19279 
  333.210667138    -9.94948     1.19229 
  333.231099884    -7.46349     1.19266 
  333.251532531   -11.28595     1.19229 
  333.271965078   -11.55597     1.19191 
  333.292397725   -11.88148     1.19181 
  333.312830472    -7.94153     1.19462 
  334.007540461   -36.84732     1.18842 
  334.027973013   -39.16095     1.18800 
  334.048405766   -41.87338     1.18795 
  334.068838419   -40.56786     1.18816 
  334.089270971   -42.10186     1.18799 
  334.109703724   -38.68362     1.18840 
  334.130136377   -40.70990     1.18810 
  334.150568931   -41.07098     1.18803 
  334.171001584   -41.13173     1.18831 
  334.191434337   -42.37748     1.18803 
  334.211866891   -41.88779     1.18784 
  334.232299545   -41.55712     1.18794 
  334.252732299   -40.42592     1.18834 
  334.273164853   -41.13457     1.18827 
  334.293597507   -39.39068     1.18833 
  334.314030162   -39.39646     1.18816 
  335.008740504    15.85825     1.19706 
  335.029173064    18.55218     1.19779 
  335.049605724    16.09945     1.19742 
  335.070038484    19.39895     1.19776 
  335.090471044    19.66701     1.19792 
  335.110903705    23.89814     1.19823 
  335.131336465    24.39620     1.19870 
  335.151769026    24.63428     1.19873 
  335.172201687    29.11435     1.19888 
  335.192634448    26.61875     1.19887 
  335.213067109    29.34710     1.19916 
  335.233499671    33.71182     1.20012 
  335.253932332    35.36553     1.20035 
  335.274365094    35.43116     1.20035 
  335.294797656    37.44463     1.20038 
  335.315230318    39.73211     1.20069 
  335.989508156    28.45452     1.19951 
  336.009940923    25.33529     1.19919 
  336.030373491    25.06821     1.19905 
  336.050806159    23.73717     1.19879 
  336.071238927    23.05306     1.19871 
  336.091671595    22.26738     1.19893 
  336.112104163    19.13294     1.19836 
  336.132536832    20.89142     1.19837 
  336.152969600    21.06716     1.19852 
  336.173402169    18.93897     1.19825 
  336.193834838    17.60392     1.19804 
  336.214267607    16.84448     1.19804 
  336.234700177    11.95299     1.19748 
  336.255132846    13.71929     1.19760 
  336.275565616    12.85197     1.19721 
  336.295998185    14.09692     1.19769 
  336.316430855    11.28755     1.19700 
  336.990708958    -4.44387     1.19400 
  337.011141634    -8.50122     1.19360 
  337.031574409    -6.08798     1.19388 
  337.052006985    -5.26815     1.19426 
  337.072439662   -10.14906     1.19369 
  337.092872438    -8.89459     1.19381 
  337.113305014   -11.32651     1.19338 
  337.133737691    -8.79284     1.19382 
  337.174603045   -11.84039     1.19334 
  337.195035722   -14.17430     1.19291 
  337.215468399   -15.43090     1.19280 
  337.235901077   -15.70990     1.19269 
  337.256333755   -16.63628     1.19261 
  337.276766433   -16.44968     1.19258 
  337.297199211   -19.08340     1.19229 
  337.317631789   -17.85277     1.19241 
  342.017151570     5.35237     1.19825 
  342.037584291     4.96887     1.19813 
  342.058016912     8.98771     1.19879 
  342.078449733    11.84839     1.19902 
  342.098882455    10.27677     1.19900 
  342.119315077    11.72584     1.19918 
  342.139747799    16.21364     1.19978 
  342.160180621    14.73327     1.19966 
  342.180613243    14.28378     1.19949 
  342.201045966    17.97115     1.19989 
  342.221478788    20.65004     1.20046 
  342.241911411    20.72226     1.20019 
  342.262344135    21.74674     1.20040 
  342.282776958    24.39833     1.20089 
  342.303209582    24.61125     1.20089 
  342.977489573    20.83824     1.20066 
  342.997922204    20.27419     1.20052 
  343.038787765    21.34625     1.20062 
  343.059220396    17.27805     1.20005 
  343.079653128    15.37603     1.19974 
  343.100085959    17.85393     1.20014 
  343.120518591    17.07874     1.20001 
  343.140951323    20.31128     1.20037 
  343.161384155    16.72468     1.19996 
  343.181816787    16.51194     1.19985 
  343.202249520    14.79500     1.19955 
  343.222682352    14.73896     1.19966 
  343.243114985    15.63706     1.19982 
  343.263547718    15.04029     1.19978 
  343.283980452    15.94247     1.19988 
  343.978693510     2.51303     1.19828 
  343.999126150     0.06653     1.19790 
  344.019558891     0.53612     1.19805 
  344.039991732    -1.59812     1.19773 
  344.060424373     3.44101     1.19902 
  344.080857115    -4.43053     1.19728 
  344.101289957    -4.23398     1.19727 
  344.121722599    -6.90220     1.19692 
  344.142155341    -4.45161     1.19736 
  344.162588183    -6.08095     1.19699 
  344.203453568   -11.46027     1.19618 
  344.223886311   -10.14239     1.19643 
  344.244319154   -13.56952     1.19480 
  345.000330602   -37.05882     1.19188 
  345.020763354   -35.84748     1.19181 
  345.041196205   -35.23266     1.19213 
  345.061628857   -33.38097     1.19233 
  345.082061609   -32.67507     1.19233 
  345.102494361   -32.50440     1.19240 
  345.122927214   -30.16800     1.19285 
  345.143359866   -28.25068     1.19302 
  345.163792619   -29.84329     1.19298 
  345.184225472   -27.88398     1.19325 
  345.204658125   -26.60426     1.19338 
  345.225090879   -22.61139     1.19392 
  345.245523733   -21.26781     1.19464 
  345.265956386   -22.41457     1.19515 
  345.286389141   -19.62681     1.19551 
  345.960670050    18.67313     1.20085 
  345.981102912    17.86860     1.20136 
  346.001535674    17.88176     1.20081 
  346.021968336    19.51947     1.20106 
  346.042401098    18.11727     1.20083 
  346.062833961    17.53072     1.20071 
  346.083266623    19.16131     1.20104 
  346.103699386    17.45095     1.20060 
  346.124132249    18.72747     1.20105 
  346.144564913    17.15994     1.20096 
  346.164997676    16.00508     1.20067 
  346.185430540    15.37327     1.20061 
  346.205863204    13.98522     1.20049 
  346.226295969    16.02465     1.20082 
  346.246728833    15.17280     1.20060 
  346.267161598    13.57326     1.20045 
  346.287594263    13.84514     1.20024 
  346.961875532     9.95331     1.19980 
  346.982308305     8.39129     1.19984 
  347.002741178     8.55218     1.19971 
  347.023173851     9.58270     1.19997 
  347.043606624    11.25633     1.20016 
  347.064039498     9.75444     1.19989 
  347.084472171    11.98002     1.20013 
  347.104904945    12.42382     1.20031 
  347.145770594     8.32903     1.19991 
  347.166203269     8.15311     1.19967 
  347.186636044    10.38546     1.19998 
  347.207068919    10.05905     1.20008 
  347.227501594     9.30406     1.19997 
  347.247934370     8.77799     1.19999 
  347.268367145    12.86264     1.20043 
  347.288799921     9.39495     1.19984 
  347.963081560   -20.98507     1.19585 
  347.983514344   -20.99343     1.19591 
  348.003947228   -23.13826     1.19485 
  348.024380012   -22.90426     1.19554 
  348.044812697   -24.91168     1.19524 
  348.065245581   -25.19468     1.19463 
  348.085678266   -25.94834     1.19535 
  348.106111052   -26.07454     1.19434 
  348.126543837   -26.53942     1.19487 
  348.146976623   -27.81008     1.19348 
  348.167409409   -29.56429     1.19349 
  348.187842195   -29.64700     1.19347 
  348.208274982   -31.32864     1.19297 
  348.228707768   -31.25473     1.19316 
  348.249140555   -32.55402     1.19313 
  348.269573342   -34.15028     1.19297 
  348.964288246    -6.26265     1.19808 
  348.984720941    -6.42834     1.19821 
  349.005153837    -6.01816     1.19815 
  349.025586633    -3.91843     1.19840 
  349.046019329    -1.87908     1.19855 
  349.066452125    -1.65585     1.19889 
  349.086884922     0.74192     1.19924 
  349.107317718    -0.06777     1.19921 
  349.127750516     2.96768     1.19947 
  349.148183313     3.40410     1.19952 
  349.168616110     1.19328     1.19926 
  349.189048908     5.15315     1.19986 
  349.209481706     4.78770     1.19971 
  349.229914505     5.73756     1.19988 
  349.250347303     5.65609     1.19999 
  349.270780202     7.97506     1.20004 
