2457953.4632846066,--,0
2457953.4641144676,--,0
2457953.4649521993,--,0
2457953.4657814815,--,0
2457953.4666155092,--,0
2457953.4674504627,--,0
2457953.4683965277,--,0
2457953.469229745,--,0
2457953.4700631946,--,0
2457953.470984838,--,0
2457953.4718225696,--,0
2457953.472651736,--,0
2457953.473490162,--,0
2457953.4743243055,--,0
2457953.475156366,--,0
2457953.475994097,--,0
2457953.476821412,--,0
2457953.47765625,--,0
2457953.4784913193,--,0
2457953.4794314816,--,0
2457953.4802667825,--,0
2457953.481097338,--,0
2457953.4820399303,--,0
2457953.482877778,--,0
2457953.4837197918,--,0
2457953.4845561343,--,0
2457953.4853866897,--,0
2457953.4862216436,--,0
2457953.487053125,--,0
2457953.487885185,--,0
2457953.4888131944,--,0
2457953.4896466434,--,0
2457953.490481713,--,0
2457953.4913216433,--,0
2457953.4922721065,--,0
2457953.49310706,--,0
2457953.493936574,--,0
2457953.494767824,--,0
2457953.4955940973,--,0
2457953.4964253474,--,0
2457953.4972559027,1.014244224179389,0
2457953.4980922453,1.0059524614077724,0
2457953.4989278936,1.0097488383856503,0
2457953.4997606482,1.0137276152556514,0
2457953.5006850692,1.0361374504913858,0
2457953.501523611,1.0206579794685413,0
2457953.5023621526,1.0204384893288374,0
2457953.503194907,1.002274584637209,0
2457953.5040283566,1.0231083143260855,0
2457953.504863194,1.0333912444973354,0
2457953.505698264,1.0308712362474368,0
2457953.506530324,1.0488995949045246,0
2457953.507360185,1.0417324206573642,0
2457953.5083285877,1.0693689128710901,0
2457953.509163773,1.0463449321815286,0
2457953.51000081,1.0855337940274212,0
2457955.463495486,0.9778111325200272,0
2457955.4643318285,0.7708938222377408,0
2457955.4651666665,1.1163371602542882,0
2457955.4661157406,0.9010820844678836,0
2457955.4669462964,0.9800307478959079,0
2457955.467776505,0.9818261476071182,0
2457955.468609375,0.9955956268541051,0
2457955.469440509,0.9471741965770473,0
2457955.4702761574,0.928134212008046,0
2457955.471112037,0.9537085575869841,0
2457955.4719476853,0.9761593663745033,0
2457955.472895949,0.9739791852061623,0
2457955.473728704,0.9867552922305244,0
2457955.4746761573,1.007197569622497,0
2457955.4755152776,1.0272085852894137,0
2457955.4764376157,1.0056749512469358,0
2457955.477272569,1.0033225184091619,0
2457955.478245486,0.9756634742572841,0
2457955.479163426,1.0120976026044215,0
2457955.480000579,1.0376814828310357,0
2457955.4809480323,1.0047095011986569,0
2457955.481867824,0.6781736428906955,0
2457955.482699884,0.8669674880074606,0
2457955.483621528,0.7993810377241267,0
2457955.48454375,0.9690483706598252,0
2457955.485373727,0.9246597706199198,0
2457955.4863163196,0.9396454007007776,0
2457955.4871547455,0.9225296976715781,0
2457955.48810162,0.9750270592813332,0
2457955.488940625,1.010013251266037,0
2457955.4897712963,1.0450136024509713,0
2457955.4906032407,1.0284292937201496,0
2457955.4914359953,0.9547488065688048,0
2457955.4922630787,0.9870137167614771,0
2457955.493094329,1.0321662833960843,0
2457955.4939256944,0.9686730335053635,0
2457955.4947591433,0.8606806239870001,0
2457955.4955939814,0.9014091333279414,0
2457955.4964288194,0.9582069962825388,0
2457955.4972644676,0.9857306319342991,0
2457955.4980972223,1.0354890724858514,0
2457955.498932176,0.9981194012446407,0
2457955.499769213,0.9498233238190398,0
2457955.500608565,0.9894670984861434,0
2457955.5015640045,1.0235925724504635,0
2457955.502394329,0.987456705599944,0
2457955.5032313657,1.0313734892988924,0
2457955.5040619215,1.0226700647921751,0
2457955.504898264,1.0019727063242903,0
2457955.505726736,0.9812958766288431,0
2457955.5065568285,1.0227180222058452,0
2457955.507385764,1.0086647593381124,0
2457955.508228588,1.0371219972474566,0
2457955.509071412,1.007863932039073,0
2457955.509908449,1.0229165443573935,0
2457955.5107393516,1.0218356207328914,0
2457955.511668634,1.0363385920600703,0
2457955.51249919,1.0261520083931361,0
2457955.5133265047,1.0302449703910803,0
2457955.514272685,1.035965232477266,0
2457955.5151082175,1.0333674443910432,0
2457955.516026273,1.004123411781762,0
2457955.5169743057,1.0123051998037702,0
2457955.517916088,1.0154999595528884,0
2457955.5188564816,1.035950019166995,0
2457955.519802546,1.0301580302564377,0
2457955.5207396992,1.0262961905294825,0
2457955.5216806713,1.013900613872284,0
2457955.5225207177,1.0097716855379966,0
2457955.5233541667,1.02216811268,0
2457955.5242827544,1.0271801736744366,0
2457955.525116204,1.0372653832383298,0
2457955.526081829,1.0478427010252516,0
2457955.52691956,1.051935067083543,0
2457955.527841204,1.0417184305045397,0
2457955.5287599536,1.0247591590188605,0
2457955.529722685,1.048367287918626,0
2457955.5306636575,1.0542639113961465,0
2457955.5315869213,1.019397456674087,0
2457955.532508912,1.0519053710318014,0
2457955.5333438655,1.025622689867042,0
2457955.5341774304,1.0418542762327063,0
2457955.5351032405,1.042341006409646,0
2457955.5359344906,1.0490357725169053,0
2457955.5367672453,1.0162089386131126,0
2457955.537597801,1.044542424687849,0
2457955.538432407,1.0447481356751065,0
2457955.539357639,1.0289167330706541,0
2457955.5401982637,1.0570035127981148,0
2457955.5410332177,1.043738152375976,0
2457955.5418630787,1.0434171479749044,0
2457955.542698032,1.0363057352640561,0
2457955.5435292823,1.0573366174228178,0
2457955.544359838,1.0388493380909003,0
2457955.545190162,1.0284559983291504,0
2457955.5461138887,1.0162837174996984,0
2457955.546954861,1.033648456083233,0
2457955.547791551,1.0543909988629305,0
2457955.5487163193,1.042822815928853,0
2457955.5495497687,0.9961076122266279,0
2457955.5503810183,1.0321874344431452,0
2457955.5512159723,1.0528468601182916,0
2457955.552045486,1.050063071986301,0
2457955.5528760417,1.0451139446143989,0
2457955.5537094907,1.0362687578822287,0
2457955.554545139,1.0288451720536667,0
2457955.555384375,1.003650274331149,0
2457955.5562189813,1.0214552616046055,0
2457955.557049537,0.988952193806487,0
2457955.557890162,1.053866263590043,0
2457955.558722222,1.0464495353389678,0
2457955.5595594905,0.9472251590871936,0
2457955.5603907406,1.0290690512693514,0
2457955.561230671,1.0106888176129982,0
2457955.5621465277,1.0296816571889282,0
2457955.5629850696,0.9744917707692786,0
2457955.5638171295,1.0008553592660925,0
2457955.564734259,0.9657144285787745,0
2457955.565567708,1.036321456383635,0
2457955.5664024306,1.0283906537401541,0
2457955.5672336807,1.0314026075614005,0
2457955.568070833,1.0083186066568302,0
2457955.569001042,1.0385856876131392,0
2457955.5698390044,0.9460958923374924,0
2457955.570668866,0.9787558637045869,0
2457955.5714994213,0.9999351526354445,0
2457955.572335764,1.0318324352918178,0
2457955.5732773147,1.0328203797992037,0
2457955.5741114584,1.0248667845245765,0
2457955.5749528934,1.008589065581176,0
2457955.575784838,1.0243936225185002,0
2457955.5766255786,1.0203668442885678,0
2457955.577568403,1.029376332468322,0
2457955.5783983795,1.022221313342111,0
2457955.5792332175,1.035074314677058,0
2457955.580070949,1.0217356421237864,0
2457955.580907986,1.1113125205545265,0
2457955.58175081,1.0242674400313485,0
2457955.5825820602,1.0502768322223017,0
2457955.583411111,0.9939938792854186,0
2457955.5842439816,1.031003674260049,0
2457955.5850767363,0.9929074006390068,0
2457955.5860234955,1.0051392063642046,0
2457955.586864583,1.0156720535077044,0
2457955.5877056713,1.031108537646053,0
2457955.588539236,1.0260901618279716,0
2457955.589375463,1.0418281398902312,0
2457955.590210417,1.033198994840272,0
2457955.591041088,1.0278338596024141,0
2457955.5918723377,1.0309571765969179,0
2457955.592703704,1.0353059442288346,0
2457955.5936346063,1.037998528485355,0
2457955.594468634,1.0373444459890997,0
2457955.5953078703,1.016525044349965,0
2457955.5961399307,1.0202029503752152,0
2457955.5969812497,1.0094088920951012,0
2457955.597814699,1.0111035327478124,0
2457955.598660301,1.033404903859118,0
2457955.5994952545,1.0189515789138601,0
2457955.6003265046,1.0156264300328046,0
2457955.6011693287,1.0231975568503455,0
2457955.602001736,1.0279386530591805,0
2457955.6028431715,1.024254761720879,0
2457955.60368669,1.0238967828279724,0
2457955.6046328703,1.0493780235599182,0
2457955.6054721065,1.04302563974921,0
2457955.6063033566,1.0303534457688288,0
2457955.607225694,1.0337581770025832,0
2457955.6080555557,1.0503030040886638,0
2457955.608884259,1.0225665263019286,0
2457955.609810764,1.0363188119273594,0
2457955.6107605323,1.0224631565944926,0
2457955.611708796,1.0612602379274574,0
2457955.6126344907,1.0425488589508627,0
2457955.6135885417,1.0158255299880765,0
2457955.6145331017,1.0386455136208126,0
2457955.615467014,1.0341375112727316,0
2457955.61638206,1.0164550682163138,0
2457955.617304398,1.026371924055864,0
2457955.6182237267,1.030475797560394,0
2457955.61905706,1.0412281154958856,0
2457955.6198876156,1.0222809491593192,0
2457955.6207217593,1.0177523287635308,0
2457955.621666435,1.0384965898576293,0
2457955.6225037035,1.007535130680087,0
2457955.6233393517,1.022308148933623,0
2457955.6241741898,1.0320851877952548,0
2457955.6250041667,1.0066821755939912,0
2457955.6258390048,1.0113944927171274,0
2457955.626790046,1.037735080355196,0
2457955.627619097,1.0292550403014957,0
2457955.6284569446,1.0343956955212974,0
2457955.6292925924,1.0011574354258703,0
2457955.6301318286,0.9976973768479153,0
2457955.6309623844,1.0120359611434728,0
2457955.6318001156,0.9503131314526746,0
2457955.6326408563,0.9947625661847852,0
2457955.633465625,0.8169154379362217,0
2457955.634300579,1.0269746448818933,0
2457955.635134028,0.9961046909903023,0
2457955.635968171,0.9530534882423395,0
2457955.6367996526,0.8448197170878083,0
2457955.6376375,0.9317268958480855,0
2457955.6384752314,0.7008689659493971,0
2457955.6393065974,-0.14473159646332592,0
2457955.64013912,-3.669038272569514,0
2457955.640971991,0.6362574227531674,0
2457955.6418104167,0.9400680301356966,0
2457955.642640972,0.9359021326716596,0
2457955.643472222,0.9592536914671115,0
2457955.644305324,0.9823847248295889,0
2457955.645138773,1.012611354066615,0
2457955.64608669,1.020689368237639,0
2457955.6470359955,1.0189737144078743,0
2457955.647871528,1.0148271384552647,0
2457955.648703588,1.0007652860059784,0
2457955.649534838,1.0165971115811796,0
2457955.6504600695,1.0384636339693911,0
2457955.6512952545,1.0087798804214547,0
2457955.6521251155,1.0259910279529403,0
2457955.652962847,1.0306692816279652,0
2457955.653886574,1.0288642726914348,0
2457955.654723958,1.0061313125266156,0
2457955.6555645834,1.017936588173258,0
2457955.656396528,0.9224725451459452,0
2457955.657318866,0.9964596050362754,0
2457955.6581472224,1.0033579288278593,0
2457955.658985764,1.0706047638209706,0
2457955.659827199,0.9935707710205476,0
2457955.6607480324,1.0266364005940338,0
2457955.6616122685,1.0155600446203137,0
2457955.662447801,1.0557869853649124,0
2457955.6632841434,1.0215129330136845,0
2457955.6642288193,1.0139764311945445,0
2457955.66506794,1.0224054814297634,0
2457955.6658986113,1.0395792740690455,0
2457955.6668417826,1.0167329163215257,0
2457955.667760417,1.0201615891925688,0
2457955.668706944,1.018653101623488,0
2457955.6695403936,1.0304017980412858,0
2457955.670486458,1.0092404675191087,0
2457955.671408796,1.0292370722245923,0
2457955.672247685,1.0054305200258078,0
2457955.673178009,0.9774106022563566,0
2457955.674106713,1.0082979126457887,0
2457955.6750355326,0.907819701446821,0
2457955.675958912,0.5749126715434183,0
2457955.6785604167,0.5339866874306526,0
2457955.6794813657,0.9785179188347379,0
2457955.68041169,0.965672455891756,0
2457955.6813635416,1.024922849572233,0
2457955.682290162,1.006788808312044,0
2457955.683222222,1.0064022485116544,0
2457955.6841495372,1.0208625830153562,0
2457955.685102199,1.0089546465300583,0
2457955.68602662,1.023513271751691,0
2457955.686954861,1.0231970637353225,0
2457955.687873611,1.0203210342124203,0
