lag_timeseries,correlations
-235.0013812304283,0.003428565657405226
-234.99439491844961,0.0034303818784536403
-234.98740860647092,0.0034251729637740508
-234.98042229449223,0.0034279012038802197
-234.97343598251354,0.003426234757422497
-234.96644967053484,0.0034285596832175328
-234.95946335855615,0.0034292695734177594
-234.95247704657746,0.003445372519090702
-234.94549073459876,0.0034429512447805895
-234.93850442262007,0.003450639353645719
-234.93151811064138,0.003437302571610129
-234.92453179866268,0.003436836242675771
-234.917545486684,0.0034253887253672434
-234.9105591747053,0.0034147543497025463
-234.9035728627266,0.0034108439975830034
-234.8965865507479,0.0034197870837531868
-234.88960023876922,0.003423944832042177
-234.88261392679053,0.0034336874096790224
-234.87562761481183,0.0034422697063811684
-234.86864130283314,0.0034493990592525487
-234.86165499085445,0.0034535271751121484
-234.85466867887575,0.003460428901724958
-234.84768236689706,0.0034629412105459537
-234.84069605491837,0.0034611180897476325
-234.83370974293967,0.0034642583086797055
-234.82672343096098,0.003467057880399998
-234.8197371189823,0.00347116501278892
-234.8127508070036,0.003481802559073681
-234.8057644950249,0.0034884270047531468
-234.7987781830462,0.0034897847914861957
-234.79179187106752,0.0035015335194901885
-234.78480555908882,0.0035102519392395098
-234.77781924711013,0.0035212576873203043
-234.77083293513144,0.003519085085907311
-234.76384662315274,0.003525447349792741
-234.75686031117405,0.003523445267431289
-234.74987399919536,0.0035405372562870244
-234.74288768721667,0.003539384539302687
-234.73590137523797,0.0035367746959027125
-234.72891506325928,0.0035334401511717133
-234.7219287512806,0.003528568874374313
-234.7149424393019,0.003570981773437239
-234.7079561273232,0.00349094688159408
-234.7009698153445,0.0033923333389944414
-234.6939835033658,0.0028909187681560398
-234.68699719138712,0.0028746522397354087
-234.68001087940843,0.0027136825979888622
-234.67302456742974,0.0026945694270946105
-234.66603825545104,0.002757086953140656
-234.65905194347235,0.0028363862791912467
-234.65206563149366,0.00302274099774256
-234.64507931951496,0.0027917562941695653
-234.63809300753627,0.002817664548088522
-234.63110669555758,0.003011236236294059
-234.62412038357888,0.003299423855416759
-234.6171340716002,0.0031509917835784856
-234.6101477596215,0.0027782364747973238
-234.6031614476428,0.0037255584236939336
-234.5961751356641,0.0019894764385181545
-234.58918882368542,0.0029310734758123107
-234.58220251170673,0.0012432117330124395
-234.57521619972803,0.0041196549892030575
-234.56822988774934,0.0041196549892030575
-234.56124357577065,0.0041196549892030575
-234.55425726379195,0.0041196549892030575
-234.54727095181326,0.0041196549892030575
-234.54028463983457,0.0041196549892030575
-234.53329832785587,0.0041196549892030575
-234.52631201587718,0.0041196549892030575
-234.5193257038985,0.0041196549892030575
-234.5123393919198,0.0041196549892030575
-234.5053530799411,0.0041196549892030575
-234.4983667679624,0.0041196549892030575
-234.49138045598372,0.0041196549892030575
-234.48439414400502,0.0041196549892030575
-234.47740783202633,0.0041196549892030575
-234.47042152004764,0.0041196549892030575
-234.46343520806894,0.0041196549892030575
-234.45644889609025,0.0041196549892030575
-234.44946258411156,0.0041196549892030575
-234.44247627213286,0.0041196549892030575
-234.43548996015417,0.0041196549892030575
-234.42850364817548,0.0041196549892030575
-234.42151733619679,0.0041196549892030575
-234.4145310242181,0.0041196549892030575
-234.4075447122394,0.0041196549892030575
-234.4005584002607,0.0041196549892030575
-234.393572088282,0.0041196549892030575
-234.38658577630332,0.0041196549892030575
-234.37959946432463,0.0041196549892030575
-234.37261315234593,0.0041196549892030575
-234.36562684036724,0.0041196549892030575
-234.35864052838855,0.0041196549892030575
-234.35165421640986,0.0041196549892030575
-234.34466790443116,0.0041196549892030575
-234.33768159245247,0.0041196549892030575
-234.33069528047378,0.0041196549892030575
-234.32370896849508,0.0041196549892030575
-234.3167226565164,0.0041196549892030575
-234.3097363445377,0.0041196549892030575
-234.302750032559,0.0041196549892030575
-234.2957637205803,0.0041196549892030575
-234.28877740860162,0.0041196549892030575
-234.28179109662292,0.0041196549892030575
-234.27480478464423,0.0041196549892030575
-234.26781847266554,0.0041196549892030575
-234.26083216068685,0.0041196549892030575
-234.25384584870815,0.0041196549892030575
-234.24685953672946,0.0041196549892030575
-234.23987322475077,0.0041196549892030575
-234.23288691277207,0.0041196549892030575
-234.22590060079338,0.0041196549892030575
-234.2189142888147,0.0041196549892030575
-234.211927976836,0.0041196549892030575
-234.2049416648573,0.0041196549892030575
-234.1979553528786,0.0041196549892030575
-234.19096904089992,0.0041196549892030575
-234.18398272892122,0.0041196549892030575
-234.17699641694253,0.0041196549892030575
-234.17001010496384,0.0041196549892030575
-234.16302379298514,0.0041196549892030575
-234.15603748100645,0.0041196549892030575
-234.14905116902776,0.0041196549892030575
-234.14206485704906,0.0041196549892030575
-234.13507854507037,0.0041196549892030575
-234.12809223309168,0.0041196549892030575
-234.12110592111299,0.0041196549892030575
-234.1141196091343,0.004121239226511311
-234.1071332971556,0.004121777925704587
-234.1001469851769,0.00412018299588029
-234.0931606731982,0.00411588453049206
-234.08617436121952,0.0041084232136855406
-234.07918804924083,0.004094730933620056
-234.07220173726213,0.004081247644844663
-234.06521542528344,0.004067530929685542
-234.05822911330475,0.004060554129469732
-234.05124280132605,0.004056315924193523
-234.04425648934736,0.004056481508636491
-234.03727017736867,0.004046892304510601
-234.03028386538998,0.0040491614102969005
-234.02329755341128,0.004037467908282106
-234.0163112414326,0.004034577359367888
-234.0093249294539,0.004028507312596358
-234.0023386174752,0.004037040788595918
-233.9953523054965,0.00403406660621379
-233.98836599351782,0.004034644351431116
-233.98137968153912,0.004033890432619286
-233.97439336956043,0.004035689590117809
-233.96740705758174,0.0040347502351319306
-233.96042074560305,0.004038936338532643
-233.95343443362435,0.004050665335336687
-233.94644812164566,0.004055457212465683
-233.93946180966697,0.00405533465783459
-233.93247549768827,0.0040514569208608886
-233.92548918570958,0.004045338505066685
-233.9185028737309,0.004041238012710525
-233.9115165617522,0.004021990047605039
-233.9045302497735,0.004020213114243928
-233.8975439377948,0.004025939628393357
-233.89055762581611,0.004031950744444937
-233.88357131383742,0.004039298203838754
-233.87658500185873,0.004058526287299374
-233.86959868988004,0.004053943878516185
-233.86261237790134,0.004066801301305141
-233.85562606592265,0.004068050360751742
-233.84863975394396,0.004074445276564832
-233.84165344196526,0.004069258996885761
-233.83466712998657,0.004075729537773086
-233.82768081800788,0.0040740541291011114
-233.82069450602918,0.004080258545368486
-233.8137081940505,0.004088699093313857
-233.8067218820718,0.00409544380834576
-233.7997355700931,0.004096902977040816
-233.7927492581144,0.00411355419361873
-233.78576294613572,0.004115910992977156
-233.77877663415703,0.004136126530363857
-233.77179032217833,0.004125043800398335
-233.76480401019964,0.00413990159646901
-233.75781769822095,0.004130272846535685
-233.75083138624225,0.004143764156594746
-233.74384507426356,0.004142734284794301
-233.73685876228487,0.004140595101298724
-233.72987245030617,0.004140417321393429
-233.72288613832748,0.0041354452356852575
-233.7158998263488,0.004563174399148901
-233.7089135143701,0.004273099206897061
-233.7019272023914,0.004533516440405381
-233.6949408904127,0.0033918085763813837
-233.68795457843402,0.003456687232989864
-233.68096826645532,0.0028199873385563005
-233.67398195447663,0.0026502460533048677
-233.66699564249794,0.002491685464284734
-233.66000933051924,0.002486058960872919
-233.65302301854055,0.002928834432003695
-233.64603670656186,0.002845650268663322
-233.63905039458317,0.0029135237935791944
-233.63206408260447,0.003220144777284602
-233.62507777062578,0.0029580307976153552
-233.6180914586471,0.002740025417923402
-233.6111051466684,0.002978510316128952
-233.6041188346897,0.0030128184152877027
-233.597132522711,0.0025733168665246085
-233.5901462107323,0.0032552214941636163
-233.58315989875362,0.004590951399281828
-233.57617358677493,0.0031166417422665376
-233.56918727479623,0.0031166417422665376
-233.56220096281754,0.0031166417422665376
-233.55521465083885,0.0031166417422665376
-233.54822833886016,0.0031166417422665376
-233.54124202688146,0.0031166417422665376
-233.53425571490277,0.0031166417422665376
-233.52726940292408,0.0031166417422665376
-233.52028309094538,0.0031166417422665376
-233.5132967789667,0.0031166417422665376
-233.506310466988,0.0031166417422665376
-233.4993241550093,0.0031166417422665376
-233.4923378430306,0.0031166417422665376
-233.48535153105192,0.0031166417422665376
-233.47836521907323,0.0031166417422665376
-233.47137890709453,0.0031166417422665376
-233.46439259511584,0.0031166417422665376
-233.45740628313715,0.0031166417422665376
-233.45041997115845,0.0031166417422665376
-233.44343365917976,0.0031166417422665376
-233.43644734720107,0.0031166417422665376
-233.42946103522237,0.0031166417422665376
-233.42247472324368,0.0031166417422665376
-233.415488411265,0.0031166417422665376
-233.4085020992863,0.0031166417422665376
-233.4015157873076,0.0031166417422665376
-233.3945294753289,0.0031166417422665376
-233.38754316335022,0.0031166417422665376
-233.38055685137152,0.0031166417422665376
-233.37357053939283,0.0031166417422665376
-233.36658422741414,0.0031166417422665376
-233.35959791543544,0.0031166417422665376
-233.35261160345675,0.0031166417422665376
-233.34562529147806,0.0031166417422665376
-233.33863897949936,0.0031166417422665376
-233.33165266752067,0.0031166417422665376
-233.32466635554198,0.0031166417422665376
-233.31768004356329,0.0031166417422665376
-233.3106937315846,0.0031166417422665376
-233.3037074196059,0.0031166417422665376
-233.2967211076272,0.0031166417422665376
-233.2897347956485,0.0031166417422665376
-233.28274848366982,0.0031166417422665376
-233.27576217169113,0.0031166417422665376
-233.26877585971243,0.0031166417422665376
-233.26178954773374,0.0031166417422665376
-233.25480323575505,0.0031166417422665376
-233.24781692377636,0.0031166417422665376
-233.24083061179766,0.0031166417422665376
-233.23384429981897,0.0031166417422665376
-233.22685798784028,0.0031166417422665376
-233.21987167586158,0.0031166417422665376
-233.2128853638829,0.0031166417422665376
-233.2058990519042,0.0031166417422665376
-233.1989127399255,0.0031166417422665376
-233.1919264279468,0.0031166417422665376
-233.18494011596812,0.0031166417422665376
-233.17795380398942,0.0031166417422665376
-233.17096749201073,0.0031166417422665376
-233.16398118003204,0.0031166417422665376
-233.15699486805335,0.0031166417422665376
-233.15000855607465,0.0031166417422665376
-233.14302224409596,0.0031166417422665376
-233.13603593211727,0.0031166417422665376
-233.12904962013857,0.0031166417422665376
-233.12206330815988,0.0031166417422665376
-233.1150769961812,0.0031180044487336355
-233.1080906842025,0.0031187776102630047
-233.1011043722238,0.003116892676201476
-233.0941180602451,0.0031128450515222343
-233.08713174826642,0.0031060341079684212
-233.08014543628772,0.00309174784977557
-233.07315912430903,0.0030795972103559864
-233.06617281233034,0.003063466935540826
-233.05918650035164,0.003057375939949499
-233.05220018837295,0.00305000714199917
-233.04521387639426,0.0030459672493173317
-233.03822756441556,0.003043164042921809
-233.03124125243687,0.003037409978940394
-233.02425494045818,0.0030355508478574797
-233.01726862847948,0.003025362968438889
-233.0102823165008,0.003023430572700293
-233.0032960045221,0.0030284756207316736
-232.9963096925434,0.003030863434817853
-232.9893233805647,0.0030298694348232878
-232.98233706858602,0.003035233415849478
-232.97535075660733,0.0030272791476627847
-232.96836444462863,0.0030362945069232834
-232.96137813264994,0.00303594442815154
-232.95439182067125,0.0030489696536564635
-232.94740550869255,0.0030465532796438415
-232.94041919671386,0.0030545302940179183
-232.93343288473517,0.0030506450234304553
-232.92644657275648,0.003048131265368874
-232.91946026077778,0.003043228954504684
-232.9124739487991,0.003028158911727414
-232.9054876368204,0.003020349168884091
-232.8985013248417,0.0030285852575905616
-232.891515012863,0.003033651321392722
-232.88452870088432,0.0030390338524306547
-232.87754238890562,0.003049434064807898
-232.87055607692693,0.00305184043358582
-232.86356976494824,0.0030696219352332904
-232.85658345296955,0.0030704081190822494
-232.84959714099085,0.0030738453448980727
-232.84261082901216,0.003073471514209963
-232.83562451703347,0.0030745339926406237
-232.82863820505477,0.0030732123569830426
-232.82165189307608,0.003077846801705129
-232.8146655810974,0.0030855405746779926
-232.8076792691187,0.0030885575248429838
-232.80069295714,0.003096193941506997
-232.7937066451613,0.0031064739736105028
-232.78672033318261,0.0031130412098911886
-232.77973402120392,0.003134789800217713
-232.77274770922523,0.0031264495089560612
-232.76576139724654,0.003141613698725058
-232.75877508526784,0.0031276106638261927
-232.75178877328915,0.003134928713440057
-232.74480246131046,0.0031412574649605147
-232.73781614933176,0.003136680754862252
-232.73082983735307,0.003141734945797402
-232.72384352537438,0.0031324707536898146
-232.71685721339568,0.0033867631693464363
-232.709870901417,0.002998679299528117
-232.7028845894383,0.0029904119391715948
-232.6958982774596,0.002466137525526656
-232.6889119654809,0.0027069175834512522
-232.68192565350222,0.0032085711381767304
-232.67493934152353,0.0031263385576903785
-232.66795302954483,0.002556361772346398
-232.66096671756614,0.0025313475536231055
-232.65398040558745,0.0027349790014702703
-232.64699409360875,0.002798418592490024
-232.64000778163006,0.002628291896712004
-232.63302146965137,0.0024830153296547994
-232.62603515767267,0.0026626391925691855
-232.61904884569398,0.0025736154605585145
-232.6120625337153,0.0031893730865102817
-232.6050762217366,0.002761208048205995
-232.5980899097579,0.0036643682727556725
-232.5911035977792,0.0031583256210709772
-232.58411728580052,0.003417286732575083
-232.57713097382182,0.003507628237849561
-232.57014466184313,0.003507628237849561
-232.56315834986444,0.003507628237849561
-232.55617203788574,0.003507628237849561
-232.54918572590705,0.003507628237849561
-232.54219941392836,0.003507628237849561
-232.53521310194967,0.003507628237849561
-232.52822678997097,0.003507628237849561
-232.52124047799228,0.003507628237849561
-232.5142541660136,0.003507628237849561
-232.5072678540349,0.003507628237849561
-232.5002815420562,0.003507628237849561
-232.4932952300775,0.003507628237849561
-232.4863089180988,0.003507628237849561
-232.47932260612012,0.003507628237849561
-232.47233629414143,0.003507628237849561
-232.46534998216273,0.003507628237849561
-232.45836367018404,0.003507628237849561
-232.45137735820535,0.003507628237849561
-232.44439104622666,0.003507628237849561
-232.43740473424796,0.003507628237849561
-232.43041842226927,0.003507628237849561
-232.42343211029058,0.003507628237849561
-232.41644579831188,0.003507628237849561
-232.4094594863332,0.003507628237849561
-232.4024731743545,0.003507628237849561
-232.3954868623758,0.003507628237849561
-232.3885005503971,0.003507628237849561
-232.38151423841842,0.003507628237849561
-232.37452792643973,0.003507628237849561
-232.36754161446103,0.003507628237849561
-232.36055530248234,0.003507628237849561
-232.35356899050365,0.003507628237849561
-232.34658267852495,0.003507628237849561
-232.33959636654626,0.003507628237849561
-232.33261005456757,0.003507628237849561
-232.32562374258887,0.003507628237849561
-232.31863743061018,0.003507628237849561
-232.3116511186315,0.003507628237849561
-232.3046648066528,0.003507628237849561
-232.2976784946741,0.003507628237849561
-232.2906921826954,0.003507628237849561
-232.28370587071672,0.003507628237849561
-232.27671955873802,0.003507628237849561
-232.26973324675933,0.003507628237849561
-232.26274693478064,0.003507628237849561
-232.25576062280194,0.003507628237849561
-232.24877431082325,0.003507628237849561
-232.24178799884456,0.003507628237849561
-232.23480168686586,0.003507628237849561
-232.22781537488717,0.003507628237849561
-232.22082906290848,0.003507628237849561
-232.21384275092979,0.003507628237849561
-232.2068564389511,0.003507628237849561
-232.1998701269724,0.003507628237849561
-232.1928838149937,0.003507628237849561
-232.185897503015,0.003507628237849561
-232.17891119103632,0.003507628237849561
-232.17192487905763,0.003507628237849561
-232.16493856707893,0.003507628237849561
-232.15795225510024,0.003507628237849561
-232.15096594312155,0.003507628237849561
-232.14397963114286,0.003507628237849561
-232.13699331916416,0.003507628237849561
-232.13000700718547,0.003507628237849561
-232.12302069520678,0.003507628237849561
-232.11603438322808,0.003508999290758193
-232.1090480712494,0.003509584325591864
-232.1020617592707,0.003507718621037622
-232.095075447292,0.0035060511037470826
-232.0880891353133,0.0034994836276179787
-232.08110282333462,0.003483911306705826
-232.07411651135592,0.0034727687440509938
-232.06713019937723,0.0034545115370459684
-232.06014388739854,0.003449626888714058
-232.05315757541985,0.003442015909233119
-232.04617126344115,0.003440026373212928
-232.03918495146246,0.0034334483440802764
-232.03219863948377,0.003429327839262858
-232.02521232750507,0.003426769937207411
-232.01822601552638,0.003416777263598974
-232.0112397035477,0.0034136437909220367
-232.004253391569,0.003419057877600495
-231.9972670795903,0.0034211478854723476
-231.9902807676116,0.003421001298758358
-231.98329445563292,0.0034224070670677595
-231.97630814365422,0.00341823380788954
-231.96932183167553,0.0034246014816164175
-231.96233551969684,0.0034236372648017216
-231.95534920771814,0.0034385955468077597
-231.94836289573945,0.0034371605983463797
-231.94137658376076,0.0034434198654116994
-231.93439027178206,0.0034459743890990846
-231.92740395980337,0.0034385413106695927
-231.92041764782468,0.0034314153075278163
-231.91343133584598,0.0034209698462048534
-231.9064450238673,0.003411625347582079
-231.8994587118886,0.003417903307491581
-231.8924723999099,0.00341902122745594
-231.8854860879312,0.0034287555653389765
-231.87849977595252,0.0034382256880342433
-231.87151346397383,0.0034483345310817536
-231.86452715199513,0.0034549206758072515
-231.85754084001644,0.0034624229925642844
-231.85055452803775,0.0034585389634749337
-231.84356821605905,0.00346754632646789
-231.83658190408036,0.0034629869310217353
-231.82959559210167,0.0034656949941009292
-231.82260928012298,0.003464228826269666
-231.81562296814428,0.0034775651912576197
-231.8086366561656,0.0034724666184768422
-231.8016503441869,0.0034897385066971834
-231.7946640322082,0.003487938435326835
-231.7876777202295,0.003503597519830912
-231.78069140825082,0.0035175012598125774
-231.77370509627212,0.003519120868755213
-231.76671878429343,0.003526275247968758
-231.75973247231474,0.0035201140154728235
-231.75274616033605,0.003530745595617846
-231.74575984835735,0.0035321540811840725
-231.73877353637866,0.003531122104346702
-231.73178722439997,0.003531653135903446
-231.72480091242127,0.003524875245220439
-231.71781460044258,0.003941410189645407
-231.7108282884639,0.0037105525898062227
-231.7038419764852,0.0037507428381057155
-231.6968556645065,0.0030452206572105225
-231.6898693525278,0.003204269623304256
-231.68288304054911,0.003374080732572826
-231.67589672857042,0.0029861573204452846
-231.66891041659173,0.0026483708593637374
-231.66192410461304,0.0031663873850579657
-231.65493779263434,0.0036411076229634176
-231.64795148065565,0.004158262276593758
-231.64096516867696,0.004077505613440674
-231.63397885669826,0.0037587529777989175
-231.62699254471957,0.004072448123200405
-231.62000623274088,0.003536278895982424
-231.61301992076218,0.004024756823175239
-231.6060336087835,0.003908916018606664
-231.5990472968048,0.0038222156181060207
-231.5920609848261,0.0038985854098688546
-231.5850746728474,0.0039986823730697365
-231.57808836086872,0.003101015525814468
-231.57110204889003,0.003101015525814468
-231.56411573691133,0.003101015525814468
-231.55712942493264,0.003101015525814468
-231.55014311295395,0.003101015525814468
-231.54315680097525,0.003101015525814468
-231.53617048899656,0.003101015525814468
-231.52918417701787,0.003101015525814468
-231.52219786503917,0.003101015525814468
-231.51521155306048,0.003101015525814468
-231.5082252410818,0.003101015525814468
-231.5012389291031,0.003101015525814468
-231.4942526171244,0.003101015525814468
-231.4872663051457,0.003101015525814468
-231.48027999316702,0.003101015525814468
-231.47329368118832,0.003101015525814468
-231.46630736920963,0.003101015525814468
-231.45932105723094,0.003101015525814468
-231.45233474525224,0.003101015525814468
-231.44534843327355,0.003101015525814468
-231.43836212129486,0.003101015525814468
-231.43137580931617,0.003101015525814468
-231.42438949733747,0.003101015525814468
-231.41740318535878,0.003101015525814468
-231.4104168733801,0.003101015525814468
-231.4034305614014,0.003101015525814468
-231.3964442494227,0.003101015525814468
-231.389457937444,0.003101015525814468
-231.3824716254653,0.003101015525814468
-231.37548531348662,0.003101015525814468
-231.36849900150793,0.003101015525814468
-231.36151268952923,0.003101015525814468
-231.35452637755054,0.003101015525814468
-231.34754006557185,0.003101015525814468
-231.34055375359316,0.003101015525814468
-231.33356744161446,0.003101015525814468
-231.32658112963577,0.003101015525814468
-231.31959481765708,0.003101015525814468
-231.31260850567838,0.003101015525814468
-231.3056221936997,0.003101015525814468
-231.298635881721,0.003101015525814468
-231.2916495697423,0.003101015525814468
-231.2846632577636,0.003101015525814468
-231.27767694578492,0.003101015525814468
-231.27069063380623,0.003101015525814468
-231.26370432182753,0.003101015525814468
-231.25671800984884,0.003101015525814468
-231.24973169787015,0.003101015525814468
-231.24274538589145,0.003101015525814468
-231.23575907391276,0.003101015525814468
-231.22877276193407,0.003101015525814468
-231.22178644995537,0.003101015525814468
-231.21480013797668,0.003101015525814468
-231.207813825998,0.003101015525814468
-231.2008275140193,0.003101015525814468
-231.1938412020406,0.003101015525814468
-231.1868548900619,0.003101015525814468
-231.17986857808322,0.003101015525814468
-231.17288226610452,0.003101015525814468
-231.16589595412583,0.003101015525814468
-231.15890964214714,0.003101015525814468
-231.15192333016844,0.003101015525814468
-231.14493701818975,0.003101015525814468
-231.13795070621106,0.003101015525814468
-231.13096439423236,0.003101015525814468
-231.12397808225367,0.003101015525814468
-231.11699177027498,0.003103043566962528
-231.11000545829629,0.0031024936663299305
-231.1030191463176,0.0031031298973535205
-231.0960328343389,0.0031006201035398057
-231.0890465223602,0.00309265076152797
-231.0820602103815,0.0030774889134925795
-231.07507389840282,0.0030694053734143406
-231.06808758642413,0.0030480419160050644
-231.06110127444543,0.0030449214712522277
-231.05411496246674,0.0030349723814475944
-231.04712865048805,0.003034133365886612
-231.04014233850936,0.0030255113463598976
-231.03315602653066,0.003024287650406802
-231.02616971455197,0.0030203474409957794
-231.01918340257328,0.0030114788919596157
-231.01219709059458,0.0030044413416383973
-231.0052107786159,0.0030126877048288177
-230.9982244666372,0.003007968756551286
-230.9912381546585,0.0030137032797623747
-230.9842518426798,0.0030132063626260625
-230.97726553070112,0.003009953448740195
-230.97027921872242,0.00301438635578743
-230.96329290674373,0.0030146342420419928
-230.95630659476504,0.0030275077334210557
-230.94932028278635,0.003029384527688628
-230.94233397080765,0.0030328980744250733
-230.93534765882896,0.003039333856615431
-230.92836134685027,0.0030273444491947755
-230.92137503487157,0.003022443465029664
-230.91438872289288,0.0030205766709839755
-230.9074024109142,0.0030011374992041377
-230.9004160989355,0.0030136248217115798
-230.8934297869568,0.0030095757455677213
-230.8864434749781,0.003021574698104329
-230.87945716299942,0.003026964533979914
-230.87247085102072,0.0030413922978935267
-230.86548453904203,0.0030396559581180463
-230.85849822706334,0.0030551055129147946
-230.85151191508464,0.0030492770343938788
-230.84452560310595,0.003059658185112584
-230.83753929112726,0.0030531776930652925
-230.83055297914856,0.003060235064493473
-230.82356666716987,0.003053540107430896
-230.81658035519118,0.003073821687796891
-230.80959404321248,0.003060797979889697
-230.8026077312338,0.0030820576940026904
-230.7956214192551,0.0030787912331137705
-230.7886351072764,0.003095185124352687
-230.7816487952977,0.003103554519634222
-230.77466248331902,0.003109281549386773
-230.76767617134033,0.0031126284756013704
-230.76068985936163,0.0031161260855397193
-230.75370354738294,0.0031180213408004147
-230.74671723540425,0.003128867054926644
-230.73973092342555,0.003123580339095163
-230.73274461144686,0.003127156327231183
-230.72575829946817,0.0027472209175218145
-230.71877198748948,0.0031664684628478516
-230.71178567551078,0.0032715628396171835
-230.7047993635321,0.0036529807867820914
-230.6978130515534,0.004804850412717815
-230.6908267395747,0.004475565446811067
-230.683840427596,0.003418180046254402
-230.67685411561732,0.0024750141822693617
-230.66986780363862,0.0023622767742877337
-230.66288149165993,0.0037862282264414923
-230.65589517968124,0.003694759097723791
-230.64890886770254,0.004386146075377717
-230.64192255572385,0.00496732517189365
-230.63493624374516,0.005342004452614433
-230.62794993176647,0.005563783357250285
-230.62096361978777,0.0039655729299430545
-230.61397730780908,0.0037272950441994373
-230.6069909958304,0.00487920435252804
-230.6000046838517,0.003906408519087793
-230.593018371873,0.002454141664187599
-230.5860320598943,0.0036033554984026004
-230.57904574791561,0.0047450591029550545
-230.57205943593692,0.0019803064501790644
-230.56507312395823,0.0019803064501790644
-230.55808681197954,0.0019803064501790644
-230.55110050000084,0.0019803064501790644
-230.54411418802215,0.0019803064501790644
-230.53712787604346,0.0019803064501790644
-230.53014156406476,0.0019803064501790644
-230.52315525208607,0.0019803064501790644
-230.51616894010738,0.0019803064501790644
-230.50918262812868,0.0019803064501790644
-230.50219631615,0.0019803064501790644
-230.4952100041713,0.0019803064501790644
-230.4882236921926,0.0019803064501790644
-230.4812373802139,0.0019803064501790644
-230.47425106823522,0.0019803064501790644
-230.46726475625653,0.0019803064501790644
-230.46027844427783,0.0019803064501790644
-230.45329213229914,0.0019803064501790644
-230.44630582032045,0.0019803064501790644
-230.43931950834175,0.0019803064501790644
-230.43233319636306,0.0019803064501790644
-230.42534688438437,0.0019803064501790644
